,Year,Depth,Month,Day,po4
5862,1998.0,150.0,8.0,16.0,3.92
5863,1998.0,150.0,9.0,24.0,3.96
5864,1998.0,150.0,10.0,20.0,4.22
5865,1998.0,150.0,11.0,9.0,4.38
5866,1998.0,150.0,12.0,5.5,4.29
5867,1998.0,160.0,3.0,17.0,3.06
5868,1998.0,160.0,9.0,24.0,3.88
5869,1998.0,160.0,10.0,20.0,4.23
5870,1998.0,170.0,1.0,21.0,3.7
5871,1998.0,170.0,3.0,17.0,3.24
5872,1998.0,170.0,8.0,24.0,3.89
5873,1998.0,170.0,10.0,20.0,4.18
5874,1998.0,170.0,11.0,13.0,3.9
5875,1998.0,170.0,12.0,9.0,4.38
5876,1998.0,175.0,1.0,21.0,3.35
5877,1998.0,175.0,2.0,18.5,3.525
5878,1998.0,175.0,3.0,15.666666666666666,3.456666666666667
5879,1998.0,175.0,4.0,21.0,3.33
5880,1998.0,175.0,6.0,14.5,3.285
5881,1998.0,175.0,7.0,22.0,3.55
5882,1998.0,175.0,8.0,16.0,4.125
5883,1998.0,175.0,9.0,24.0,3.91
5884,1998.0,175.0,10.0,20.0,4.16
5885,1998.0,175.0,11.0,9.0,4.260000000000001
5886,1998.0,175.0,12.0,5.5,4.140000000000001
5887,1998.0,176.0,5.0,16.4,3.682
5888,1998.0,180.0,1.0,21.0,3.19
5889,1998.0,180.0,9.0,24.0,3.78
5890,1998.0,180.0,10.0,20.0,4.11
5891,1998.0,180.0,12.0,9.0,4.39
5892,1998.0,190.0,1.0,21.0,2.74
5893,1998.0,190.0,3.0,4.0,3.06
5894,1998.0,190.0,4.0,21.0,3.16
5895,1998.0,190.0,6.0,25.0,3.11
5896,1998.0,190.0,8.0,24.0,3.6
5897,1998.0,190.0,10.0,20.0,4.18
5898,1998.0,190.0,12.0,9.0,4.25
5899,1998.0,200.0,1.0,21.0,2.63
5900,1998.0,200.0,2.0,18.5,2.76
5901,1998.0,200.0,3.0,16.0,3.04
5902,1998.0,200.0,4.0,21.0,3.06
5903,1998.0,200.0,5.0,16.4,3.5060000000000002
5904,1998.0,200.0,6.0,14.5,3.01
5905,1998.0,200.0,7.0,22.0,3.25
5906,1998.0,200.0,8.0,16.0,4.095
5907,1998.0,200.0,9.0,24.0,3.7
5908,1998.0,200.0,10.0,20.0,4.14
5909,1998.0,200.0,11.0,9.0,4.083333333333333
5910,1998.0,200.0,12.0,5.5,4.1
5911,1998.0,210.0,1.0,21.0,2.61
5912,1998.0,210.0,2.0,20.0,2.76
5913,1998.0,210.0,3.0,4.0,2.74
5914,1998.0,210.0,4.0,21.0,2.98
5915,1998.0,210.0,6.0,14.5,3.14
5916,1998.0,210.0,8.0,24.0,3.6
5917,1998.0,210.0,9.0,24.0,3.83
5918,1998.0,210.0,11.0,13.0,3.57
5919,1998.0,210.0,12.0,9.0,3.98
5920,1998.0,220.0,1.0,21.0,2.49
5921,1998.0,220.0,2.0,20.0,2.63
5922,1998.0,220.0,3.0,4.0,2.57
5923,1998.0,220.0,6.0,14.5,3.16
5924,1998.0,220.0,8.0,24.0,3.73
5925,1998.0,220.0,9.0,24.0,4.25
5926,1998.0,220.0,12.0,9.0,4.03
5927,1998.0,225.0,1.0,21.0,2.6
5928,1998.0,225.0,2.0,18.5,2.58
5929,1998.0,225.0,3.0,15.666666666666666,2.7533333333333334
5930,1998.0,225.0,4.0,21.0,2.84
5931,1998.0,225.0,5.0,16.0,3.34
5932,1998.0,225.0,6.0,14.5,2.995
5933,1998.0,225.0,7.0,22.0,4.8
5934,1998.0,225.0,8.0,16.0,4.83
5935,1998.0,225.0,9.0,24.0,4.12
5936,1998.0,225.0,10.0,20.0,4.43
5937,1998.0,225.0,11.0,9.0,5.566666666666666
5938,1998.0,225.0,12.0,5.5,4.12
5939,1998.0,226.0,5.0,16.5,3.2575000000000003
5940,1998.0,230.0,1.0,21.0,2.56
5941,1998.0,230.0,2.0,20.0,2.53
5942,1998.0,230.0,3.0,10.5,2.6449999999999996
5943,1998.0,230.0,4.0,21.0,2.8
5944,1998.0,230.0,6.0,14.5,3.045
5945,1998.0,230.0,8.0,24.0,5.21
5946,1998.0,230.0,9.0,24.0,4.84
5947,1998.0,230.0,11.0,13.0,4.73
5948,1998.0,230.0,12.0,9.0,3.89
5949,1998.0,236.0,2.0,17.0,3.04
5950,1998.0,236.0,5.0,18.0,3.38
5951,1998.0,237.0,5.0,18.0,3.385
5952,1998.0,238.0,3.0,27.0,2.86
5953,1998.0,238.0,5.0,14.0,3.39
5954,1998.0,238.0,8.0,8.0,5.99
5955,1998.0,238.0,11.0,7.0,5.9
5956,1998.0,240.0,1.0,21.0,2.37
5957,1998.0,240.0,2.0,20.0,2.6
5958,1998.0,240.0,3.0,10.0,2.625
5959,1998.0,240.0,4.0,21.0,2.91
5960,1998.0,240.0,6.0,14.5,4.3
5961,1998.0,240.0,7.0,22.0,5.14
5962,1998.0,240.0,8.0,24.0,5.4
5963,1998.0,240.0,9.0,24.0,5.27
5964,1998.0,240.0,10.0,20.0,5.67
5965,1998.0,240.0,12.0,5.5,5.609999999999999
5966,1999.0,0.0,1.0,21.0,0.47
5967,1999.0,0.0,2.0,27.0,0.54
5968,1999.0,0.0,3.0,21.5,0.45999999999999996
5969,1999.0,0.0,4.0,22.0,0.21
5970,1999.0,0.0,5.0,19.0,0.16
5971,1999.0,0.0,6.0,10.0,0.1
5972,1999.0,0.0,7.0,8.0,0.1
5973,1999.0,0.0,8.0,15.0,0.1
5974,1999.0,0.0,9.0,30.0,0.04
5975,1999.0,0.0,10.0,25.0,0.1
5976,1999.0,0.0,12.0,13.0,0.33
5977,1999.0,1.0,3.0,26.0,0.44
5978,1999.0,2.0,3.0,25.0,0.41
5979,1999.0,2.0,5.0,14.0,0.14
5980,1999.0,2.0,8.0,7.0,0.05
5981,1999.0,3.0,2.0,15.0,0.54
5982,1999.0,3.0,3.0,26.0,0.45
5983,1999.0,5.0,1.0,21.0,0.5
5984,1999.0,5.0,2.0,21.0,0.51
5985,1999.0,5.0,3.0,21.5,0.44
5986,1999.0,5.0,4.0,22.0,0.17
5987,1999.0,5.0,5.0,16.5,0.135
5988,1999.0,5.0,6.0,10.0,0.09
5989,1999.0,5.0,7.0,8.0,0.11
5990,1999.0,5.0,8.0,15.0,0.08499999999999999
5991,1999.0,5.0,9.0,30.0,0.03
5992,1999.0,5.0,10.0,25.0,0.1
5993,1999.0,5.0,12.0,6.333333333333333,0.3
5994,1999.0,6.0,3.0,25.5,0.435
5995,1999.0,6.0,8.0,7.0,0.05
5996,1999.0,8.0,3.0,26.0,0.44
5997,1999.0,10.0,1.0,21.0,0.52
5998,1999.0,10.0,2.0,19.333333333333332,0.54
5999,1999.0,10.0,3.0,23.5,0.465
6000,1999.0,10.0,4.0,22.0,0.19
6001,1999.0,10.0,5.0,16.5,0.135
6002,1999.0,10.0,6.0,10.0,0.09
6003,1999.0,10.0,7.0,8.0,0.1
6004,1999.0,10.0,8.0,12.333333333333334,0.06333333333333334
6005,1999.0,10.0,9.0,30.0,0.02
6006,1999.0,10.0,10.0,25.0,0.09
6007,1999.0,10.0,12.0,8.0,0.31000000000000005
6008,1999.0,13.0,3.0,26.0,0.45
6009,1999.0,15.0,1.0,21.0,0.51
6010,1999.0,15.0,2.0,21.0,0.51
6011,1999.0,15.0,3.0,22.666666666666668,0.47
6012,1999.0,15.0,4.0,22.0,0.2
6013,1999.0,15.0,5.0,16.5,0.16
6014,1999.0,15.0,6.0,10.0,0.12
6015,1999.0,15.0,7.0,8.0,0.11
6016,1999.0,15.0,8.0,15.0,0.06
6017,1999.0,15.0,9.0,30.0,0.02
6018,1999.0,15.0,10.0,25.0,0.08
6019,1999.0,15.0,12.0,8.0,0.325
6020,1999.0,16.0,3.0,26.0,0.46
6021,1999.0,16.0,8.0,7.0,0.05
6022,1999.0,18.0,3.0,26.0,0.45
6023,1999.0,19.0,2.0,15.0,0.5
6024,1999.0,20.0,1.0,21.0,0.52
6025,1999.0,20.0,2.0,27.0,0.58
6026,1999.0,20.0,3.0,23.5,0.48
6027,1999.0,20.0,4.0,22.0,0.22
6028,1999.0,20.0,5.0,16.5,0.15500000000000003
6029,1999.0,20.0,6.0,10.0,0.19
6030,1999.0,20.0,7.0,8.0,0.15
6031,1999.0,20.0,8.0,12.333333333333334,0.04666666666666667
6032,1999.0,20.0,9.0,30.0,0.05
6033,1999.0,20.0,10.0,25.0,0.1
6034,1999.0,20.0,12.0,13.0,0.33
6035,1999.0,21.0,12.0,3.0,0.3
6036,1999.0,30.0,1.0,21.0,0.53
6037,1999.0,30.0,2.0,21.0,0.54
6038,1999.0,30.0,3.0,23.5,0.5125
6039,1999.0,30.0,4.0,22.0,0.23
6040,1999.0,30.0,5.0,16.5,0.16999999999999998
6041,1999.0,30.0,6.0,10.0,0.2
6042,1999.0,30.0,7.0,8.0,0.22
6043,1999.0,30.0,8.0,12.333333333333334,0.1366666666666667
6044,1999.0,30.0,9.0,30.0,0.19
6045,1999.0,30.0,10.0,25.0,0.1
6046,1999.0,30.0,12.0,8.0,0.3
6047,1999.0,40.0,1.0,21.0,0.53
6048,1999.0,40.0,2.0,19.333333333333332,0.54
6049,1999.0,40.0,3.0,23.5,0.55
6050,1999.0,40.0,4.0,22.0,0.26
6051,1999.0,40.0,5.0,16.5,0.185
6052,1999.0,40.0,6.0,10.0,0.25
6053,1999.0,40.0,7.0,8.0,0.26
6054,1999.0,40.0,8.0,12.333333333333334,0.19333333333333336
6055,1999.0,40.0,9.0,30.0,0.38
6056,1999.0,40.0,10.0,25.0,0.32
6057,1999.0,40.0,12.0,8.0,0.315
6058,1999.0,50.0,1.0,21.0,0.55
6059,1999.0,50.0,2.0,21.0,0.54
6060,1999.0,50.0,3.0,25.666666666666668,0.63
6061,1999.0,50.0,4.0,22.0,0.42
6062,1999.0,50.0,5.0,16.5,0.3
6063,1999.0,50.0,6.0,10.0,0.26
6064,1999.0,50.0,7.0,8.0,0.39
6065,1999.0,50.0,8.0,12.333333333333334,0.31333333333333335
6066,1999.0,50.0,9.0,30.0,0.51
6067,1999.0,50.0,10.0,25.0,0.5
6068,1999.0,50.0,12.0,13.0,0.35
6069,1999.0,51.0,12.0,3.0,0.39
6070,1999.0,60.0,1.0,21.0,0.82
6071,1999.0,60.0,2.0,21.0,0.53
6072,1999.0,60.0,3.0,23.5,0.9650000000000001
6073,1999.0,60.0,4.0,22.0,0.67
6074,1999.0,60.0,5.0,16.5,0.8049999999999999
6075,1999.0,60.0,6.0,10.0,0.73
6076,1999.0,60.0,7.0,8.0,0.92
6077,1999.0,60.0,8.0,15.0,0.7
6078,1999.0,60.0,9.0,30.0,0.78
6079,1999.0,60.0,10.0,25.0,0.87
6080,1999.0,60.0,12.0,8.0,0.7050000000000001
6081,1999.0,61.0,8.0,7.0,0.67
6082,1999.0,70.0,1.0,21.0,2.44
6083,1999.0,70.0,2.0,21.0,2.545
6084,1999.0,70.0,3.0,23.5,2.54
6085,1999.0,70.0,4.0,22.0,2.28
6086,1999.0,70.0,5.0,16.5,2.22
6087,1999.0,70.0,6.0,10.0,2.07
6088,1999.0,70.0,7.0,8.0,2.57
6089,1999.0,70.0,8.0,12.333333333333334,1.62
6090,1999.0,70.0,9.0,30.0,1.74
6091,1999.0,70.0,10.0,25.0,1.6
6092,1999.0,70.0,12.0,8.0,2.4850000000000003
6093,1999.0,80.0,1.0,21.0,2.66
6094,1999.0,80.0,2.0,19.333333333333332,2.85
6095,1999.0,80.0,3.0,23.5,2.8274999999999997
6096,1999.0,80.0,4.0,22.0,2.56
6097,1999.0,80.0,5.0,16.5,2.815
6098,1999.0,80.0,6.0,10.0,2.66
6099,1999.0,80.0,7.0,8.0,2.6
6100,1999.0,80.0,8.0,12.333333333333334,2.6233333333333335
