,Year,Month,Day,Depth,no3
7466,2000.0,11.0,2.0,110.0,5.65
7467,2000.0,11.0,2.0,125.2,0.75
7468,2000.0,11.0,2.0,149.9,0.0
7469,2000.0,11.0,2.0,174.8,0.0
7470,2000.0,11.0,2.0,200.4,0.0
7471,2000.0,11.0,2.0,225.2,0.0
7472,2000.0,11.0,2.0,232.1,0.0
7473,2000.0,11.0,9.0,0.0,0.1
7474,2000.0,11.0,9.0,5.0,0.1
7475,2000.0,11.0,9.0,10.0,0.1
7476,2000.0,11.0,9.0,15.0,0.1
7477,2000.0,11.0,9.0,20.0,0.1
7478,2000.0,11.0,9.0,30.0,0.1
7479,2000.0,11.0,9.0,40.0,0.1
7480,2000.0,11.0,9.0,50.0,1.71
7481,2000.0,11.0,9.0,60.0,1.99
7482,2000.0,11.0,9.0,70.0,7.02
7483,2000.0,11.0,9.0,80.0,8.24
7484,2000.0,11.0,9.0,90.0,7.34
7485,2000.0,11.0,9.0,100.0,6.26
7486,2000.0,11.0,9.0,125.0,3.75
7487,2000.0,11.0,9.0,130.0,0.0
7488,2000.0,11.0,9.0,135.0,0.0
7489,2000.0,11.0,9.0,140.0,0.0
7490,2000.0,11.0,9.0,145.0,0.0
7491,2000.0,11.0,9.0,150.0,0.0
7492,2000.0,11.0,9.0,175.0,0.0
7493,2000.0,11.0,9.0,200.0,0.0
7494,2000.0,11.0,9.0,225.0,0.0
7495,2000.0,11.0,9.0,240.0,0.0
7496,2000.0,12.0,7.0,0.0,0.95
7497,2000.0,12.0,7.0,5.0,1.07
7498,2000.0,12.0,7.0,10.0,0.99
7499,2000.0,12.0,7.0,15.0,1.03
7500,2000.0,12.0,7.0,20.0,1.16
7501,2000.0,12.0,7.0,30.0,1.02
7502,2000.0,12.0,7.0,40.0,1.14
7503,2000.0,12.0,7.0,50.0,1.0
7504,2000.0,12.0,7.0,60.0,2.06
7505,2000.0,12.0,7.0,70.0,6.14
7506,2000.0,12.0,7.0,80.0,7.84
7507,2000.0,12.0,7.0,90.0,7.42
7508,2000.0,12.0,7.0,100.0,7.24
7509,2000.0,12.0,7.0,125.0,3.12
7510,2000.0,12.0,7.0,130.0,0.1
7511,2000.0,12.0,7.0,135.0,0.0
7512,2000.0,12.0,7.0,140.0,0.0
7513,2000.0,12.0,7.0,145.0,0.0
7514,2000.0,12.0,7.0,150.0,0.0
7515,2000.0,12.0,7.0,175.0,0.0
7516,2000.0,12.0,7.0,200.0,0.0
7517,2000.0,12.0,7.0,225.0,0.0
7518,2000.0,12.0,7.0,240.0,0.0
7519,2001.0,1.0,18.0,0.0,2.44
7520,2001.0,1.0,18.0,5.0,2.53
7521,2001.0,1.0,18.0,10.0,2.45
7522,2001.0,1.0,18.0,15.0,2.34
7523,2001.0,1.0,18.0,20.0,2.62
7524,2001.0,1.0,18.0,30.0,2.57
7525,2001.0,1.0,18.0,40.0,2.56
7526,2001.0,1.0,18.0,50.0,4.13
7527,2001.0,1.0,18.0,60.0,9.58
7528,2001.0,1.0,18.0,70.0,8.3
7529,2001.0,1.0,18.0,80.0,8.09
7530,2001.0,1.0,18.0,90.0,6.33
7531,2001.0,1.0,18.0,100.0,7.38
7532,2001.0,1.0,18.0,105.0,5.51
7533,2001.0,1.0,18.0,110.0,3.71
7534,2001.0,1.0,18.0,115.0,4.01
7535,2001.0,1.0,18.0,120.0,2.75
7536,2001.0,1.0,18.0,125.0,0.1
7537,2001.0,1.0,18.0,150.0,0.0
7538,2001.0,1.0,18.0,175.0,0.0
7539,2001.0,1.0,18.0,200.0,0.0
7540,2001.0,1.0,18.0,225.0,0.0
7541,2001.0,1.0,18.0,240.0,0.0
7542,2001.0,2.0,16.0,2.5,3.3
7543,2001.0,2.0,16.0,4.9,3.27
7544,2001.0,2.0,16.0,9.8,3.29
7545,2001.0,2.0,16.0,14.8,3.32
7546,2001.0,2.0,16.0,19.7,3.34
7547,2001.0,2.0,16.0,30.1,3.28
7548,2001.0,2.0,16.0,40.1,3.56
7549,2001.0,2.0,16.0,50.1,3.48
7550,2001.0,2.0,16.0,59.8,4.16
7551,2001.0,2.0,16.0,69.9,9.59
7552,2001.0,2.0,16.0,79.8,10.13
7553,2001.0,2.0,16.0,89.7,8.93
7554,2001.0,2.0,16.0,99.9,9.19
7555,2001.0,2.0,16.0,109.9,8.75
7556,2001.0,2.0,16.0,124.8,0.15
7557,2001.0,2.0,16.0,149.7,0.0
7558,2001.0,2.0,16.0,174.7,0.0
7559,2001.0,2.0,16.0,199.7,0.0
7560,2001.0,2.0,16.0,224.7,0.0
7561,2001.0,2.0,16.0,236.8,0.0
7562,2001.0,2.0,17.0,3.2,3.16
7563,2001.0,2.0,17.0,9.9,3.23
7564,2001.0,2.0,17.0,19.7,3.14
7565,2001.0,2.0,17.0,39.7,3.23
7566,2001.0,2.0,17.0,59.8,3.9
7567,2001.0,2.0,17.0,79.7,9.4
7568,2001.0,2.0,17.0,99.4,8.54
7569,2001.0,2.0,17.0,124.8,0.18
7570,2001.0,2.0,17.0,150.1,0.0
7571,2001.0,2.0,17.0,174.5,0.0
7572,2001.0,2.0,17.0,199.9,0.0
7573,2001.0,2.0,17.0,224.5,0.0
7574,2001.0,2.0,17.0,235.8,0.0
7575,2001.0,3.0,2.0,0.0,3.64
7576,2001.0,3.0,2.0,5.0,3.71
7577,2001.0,3.0,2.0,10.0,3.61
7578,2001.0,3.0,2.0,15.0,3.69
7579,2001.0,3.0,2.0,20.0,3.75
7580,2001.0,3.0,2.0,30.0,3.61
7581,2001.0,3.0,2.0,40.0,3.64
7582,2001.0,3.0,2.0,50.0,3.76
7583,2001.0,3.0,2.0,60.0,9.74
7584,2001.0,3.0,2.0,70.0,8.79
7585,2001.0,3.0,2.0,80.0,7.59
7586,2001.0,3.0,2.0,90.0,6.13
7587,2001.0,3.0,2.0,100.0,7.61
7588,2001.0,3.0,2.0,125.0,0.0
7589,2001.0,3.0,2.0,130.0,0.0
7590,2001.0,3.0,2.0,135.0,0.0
7591,2001.0,3.0,2.0,140.0,0.0
7592,2001.0,3.0,2.0,145.0,0.0
7593,2001.0,3.0,2.0,150.0,0.0
7594,2001.0,3.0,2.0,175.0,0.0
7595,2001.0,3.0,2.0,200.0,0.0
7596,2001.0,3.0,2.0,225.0,0.0
7597,2001.0,3.0,2.0,240.0,0.0
7598,2001.0,3.0,29.0,0.0,2.19
7599,2001.0,3.0,29.0,1.7,2.84
7600,2001.0,3.0,29.0,2.2,3.11
7601,2001.0,3.0,29.0,4.6,2.82
7602,2001.0,3.0,29.0,5.0,2.44
7603,2001.0,3.0,29.0,10.0,2.83
7604,2001.0,3.0,29.0,14.6,2.84
7605,2001.0,3.0,29.0,15.0,2.15
7606,2001.0,3.0,29.0,20.0,2.29
7607,2001.0,3.0,29.0,20.2,2.86
7608,2001.0,3.0,29.0,29.9,2.99
7609,2001.0,3.0,29.0,30.0,2.56
7610,2001.0,3.0,29.0,39.8,3.51
7611,2001.0,3.0,29.0,40.0,2.96
7612,2001.0,3.0,29.0,49.7,3.73
7613,2001.0,3.0,29.0,50.0,3.48
7614,2001.0,3.0,29.0,59.6,4.7
7615,2001.0,3.0,29.0,60.0,3.82
7616,2001.0,3.0,29.0,60.7,5.64
7617,2001.0,3.0,29.0,69.8,10.02
7618,2001.0,3.0,29.0,70.0,8.93
7619,2001.0,3.0,29.0,79.6,10.25
7620,2001.0,3.0,29.0,80.0,7.44
7621,2001.0,3.0,29.0,80.1,7.34
7622,2001.0,3.0,29.0,89.8,6.95
7623,2001.0,3.0,29.0,90.0,8.06
7624,2001.0,3.0,29.0,99.6,8.56
7625,2001.0,3.0,29.0,100.0,7.48
7626,2001.0,3.0,29.0,105.0,6.57
7627,2001.0,3.0,29.0,109.5,4.89
7628,2001.0,3.0,29.0,110.0,5.5
7629,2001.0,3.0,29.0,115.0,4.67
7630,2001.0,3.0,29.0,120.0,0.7
7631,2001.0,3.0,29.0,124.8,0.0
7632,2001.0,3.0,29.0,125.0,0.0
7633,2001.0,3.0,29.0,149.7,0.0
7634,2001.0,3.0,29.0,150.0,0.0
7635,2001.0,3.0,29.0,175.0,0.0
7636,2001.0,3.0,29.0,199.9,0.0
7637,2001.0,3.0,29.0,200.0,0.0
7638,2001.0,3.0,29.0,224.8,0.0
7639,2001.0,3.0,29.0,225.0,0.0
7640,2001.0,3.0,29.0,231.1,0.0
7641,2001.0,3.0,29.0,240.0,0.0
7642,2001.0,4.0,26.0,0.0,0.1
7643,2001.0,4.0,26.0,5.0,0.1
7644,2001.0,4.0,26.0,10.0,0.1
7645,2001.0,4.0,26.0,15.0,0.1
7646,2001.0,4.0,26.0,20.0,0.1
7647,2001.0,4.0,26.0,30.0,0.1
7648,2001.0,4.0,26.0,40.0,0.1
7649,2001.0,4.0,26.0,50.0,0.1
7650,2001.0,4.0,26.0,60.0,4.22
7651,2001.0,4.0,26.0,70.0,9.05
7652,2001.0,4.0,26.0,80.0,9.26
7653,2001.0,4.0,26.0,90.0,8.0
7654,2001.0,4.0,26.0,100.0,7.77
7655,2001.0,4.0,26.0,125.0,0.1
7656,2001.0,4.0,26.0,130.0,0.0
7657,2001.0,4.0,26.0,140.0,0.0
7658,2001.0,4.0,26.0,150.0,0.0
7659,2001.0,4.0,26.0,160.0,0.0
7660,2001.0,4.0,26.0,175.0,0.0
7661,2001.0,4.0,26.0,200.0,0.0
7662,2001.0,4.0,26.0,225.0,0.0
7663,2001.0,5.0,9.0,1.0,0.13
7664,2001.0,5.0,9.0,4.9,0.24
7665,2001.0,5.0,9.0,9.7,0.12
7666,2001.0,5.0,9.0,14.8,0.13
7667,2001.0,5.0,9.0,19.8,0.02
7668,2001.0,5.0,9.0,29.8,0.01
7669,2001.0,5.0,9.0,39.8,0.01
7670,2001.0,5.0,9.0,49.9,0.05
7671,2001.0,5.0,9.0,59.9,0.69
7672,2001.0,5.0,9.0,69.8,8.62
7673,2001.0,5.0,9.0,79.8,9.59
7674,2001.0,5.0,9.0,89.8,9.35
7675,2001.0,5.0,9.0,99.8,7.86
7676,2001.0,5.0,9.0,109.8,6.65
7677,2001.0,5.0,9.0,124.8,0.0
7678,2001.0,5.0,9.0,149.8,0.0
7679,2001.0,5.0,9.0,174.8,0.0
7680,2001.0,5.0,9.0,199.8,0.0
7681,2001.0,5.0,9.0,224.8,0.0
7682,2001.0,5.0,9.0,232.9,0.0
7683,2001.0,5.0,13.0,1.9,0.04
7684,2001.0,5.0,13.0,5.0,0.02
7685,2001.0,5.0,13.0,10.1,0.01
7686,2001.0,5.0,13.0,19.8,0.09
7687,2001.0,5.0,13.0,30.1,2.19
7688,2001.0,5.0,13.0,40.2,2.04
7689,2001.0,5.0,13.0,59.9,1.34
7690,2001.0,5.0,13.0,69.6,8.66
7691,2001.0,5.0,13.0,80.1,9.44
7692,2001.0,5.0,13.0,89.8,9.17
7693,2001.0,5.0,13.0,100.0,7.89
7694,2001.0,5.0,13.0,110.0,4.52
7695,2001.0,5.0,13.0,124.8,0.0
7696,2001.0,5.0,13.0,150.1,0.0
7697,2001.0,5.0,13.0,175.1,0.0
7698,2001.0,5.0,13.0,200.2,0.0
7699,2001.0,5.0,13.0,225.1,0.0
7700,2001.0,5.0,13.0,231.9,0.0
7701,2001.0,5.0,14.0,0.0,0.1
7702,2001.0,5.0,14.0,1.3,0.02
7703,2001.0,5.0,14.0,3.5,0.04
7704,2001.0,5.0,14.0,5.0,0.1
7705,2001.0,5.0,14.0,5.4,0.05
7706,2001.0,5.0,14.0,7.8,0.04
7707,2001.0,5.0,14.0,10.0,0.1
7708,2001.0,5.0,14.0,10.8,0.04
7709,2001.0,5.0,14.0,15.0,0.1
7710,2001.0,5.0,14.0,15.8,0.05
7711,2001.0,5.0,14.0,20.0,0.1
7712,2001.0,5.0,14.0,30.0,0.1
7713,2001.0,5.0,14.0,40.0,0.1
7714,2001.0,5.0,14.0,50.0,0.1
7715,2001.0,5.0,14.0,60.0,3.68
7716,2001.0,5.0,14.0,70.0,8.89
7717,2001.0,5.0,14.0,80.0,9.35
7718,2001.0,5.0,14.0,90.0,8.12
7719,2001.0,5.0,14.0,100.0,7.95
7720,2001.0,5.0,14.0,115.0,4.66
7721,2001.0,5.0,14.0,120.0,0.57
7722,2001.0,5.0,14.0,125.0,0.0
7723,2001.0,5.0,14.0,130.0,0.0
7724,2001.0,5.0,14.0,135.0,0.0
7725,2001.0,5.0,14.0,150.0,0.0
7726,2001.0,5.0,14.0,175.0,0.0
7727,2001.0,5.0,14.0,200.0,0.0
7728,2001.0,5.0,14.0,225.0,0.0
7729,2001.0,5.0,14.0,240.0,0.0
7730,2001.0,5.0,15.0,1.1,0.0
7731,2001.0,5.0,15.0,28.0,0.0
7732,2001.0,5.0,15.0,40.0,0.0
7733,2001.0,5.0,15.0,50.0,0.0
7734,2001.0,6.0,14.0,0.0,0.1
7735,2001.0,6.0,14.0,5.0,0.1
7736,2001.0,6.0,14.0,10.0,0.1
7737,2001.0,6.0,14.0,15.0,0.1
7738,2001.0,6.0,14.0,20.0,0.1
7739,2001.0,6.0,14.0,30.0,0.1
7740,2001.0,6.0,14.0,40.0,0.1
7741,2001.0,6.0,14.0,50.0,0.1
7742,2001.0,6.0,14.0,60.0,0.13
7743,2001.0,6.0,14.0,70.0,6.37
7744,2001.0,6.0,14.0,80.0,8.89
7745,2001.0,6.0,14.0,90.0,8.63
7746,2001.0,6.0,14.0,100.0,7.84
7747,2001.0,6.0,14.0,105.0,6.96
7748,2001.0,6.0,14.0,110.0,0.1
7749,2001.0,6.0,14.0,115.0,0.0
7750,2001.0,6.0,14.0,120.0,0.0
7751,2001.0,6.0,14.0,125.0,0.0
7752,2001.0,6.0,14.0,150.0,0.0
7753,2001.0,6.0,14.0,175.0,0.0
7754,2001.0,6.0,14.0,200.0,0.0
7755,2001.0,6.0,14.0,225.0,0.0
7756,2001.0,6.0,14.0,240.0,0.0
7757,2001.0,7.0,12.0,0.0,0.1
7758,2001.0,7.0,12.0,5.0,0.1
7759,2001.0,7.0,12.0,10.0,0.1
7760,2001.0,7.0,12.0,15.0,0.1
7761,2001.0,7.0,12.0,20.0,0.1
7762,2001.0,7.0,12.0,30.0,0.1
7763,2001.0,7.0,12.0,40.0,0.1
7764,2001.0,7.0,12.0,50.0,0.1
7765,2001.0,7.0,12.0,60.0,0.1
7766,2001.0,7.0,12.0,70.0,4.51
7767,2001.0,7.0,12.0,80.0,8.38
7768,2001.0,7.0,12.0,90.0,8.76
7769,2001.0,7.0,12.0,100.0,7.88
7770,2001.0,7.0,12.0,125.0,0.0
7771,2001.0,7.0,12.0,130.0,0.0
7772,2001.0,7.0,12.0,135.0,0.0
7773,2001.0,7.0,12.0,140.0,0.0
7774,2001.0,7.0,12.0,145.0,0.0
7775,2001.0,7.0,12.0,150.0,0.0
7776,2001.0,7.0,12.0,175.0,0.0
7777,2001.0,7.0,12.0,200.0,0.0
7778,2001.0,7.0,12.0,225.0,0.0
7779,2001.0,7.0,12.0,240.0,0.0
7780,2001.0,7.0,28.0,2.2,0.0
7781,2001.0,7.0,28.0,4.8,0.0
7782,2001.0,7.0,28.0,9.8,0.0
7783,2001.0,7.0,28.0,14.9,0.0
7784,2001.0,7.0,28.0,19.8,0.05
7785,2001.0,7.0,28.0,29.8,0.01
7786,2001.0,7.0,28.0,40.0,0.02
7787,2001.0,7.0,28.0,50.1,0.03
7788,2001.0,7.0,28.0,60.0,1.08
7789,2001.0,7.0,28.0,69.8,4.6
7790,2001.0,7.0,28.0,80.0,9.61
7791,2001.0,7.0,28.0,90.0,7.4
7792,2001.0,7.0,28.0,99.9,6.73
7793,2001.0,7.0,28.0,109.8,0.0
7794,2001.0,7.0,28.0,124.8,0.0
7795,2001.0,7.0,28.0,150.0,0.0
7796,2001.0,7.0,28.0,174.8,0.0
7797,2001.0,7.0,28.0,200.0,0.0
7798,2001.0,7.0,28.0,225.0,0.0
7799,2001.0,7.0,28.0,232.8,0.0
7800,2001.0,8.0,1.0,0.0,0.14
7801,2001.0,8.0,1.0,5.0,0.1
7802,2001.0,8.0,1.0,10.0,0.1
7803,2001.0,8.0,1.0,15.0,0.1
7804,2001.0,8.0,1.0,20.0,0.1
7805,2001.0,8.0,1.0,30.0,0.1
7806,2001.0,8.0,1.0,40.0,0.2
7807,2001.0,8.0,1.0,50.0,0.3
7808,2001.0,8.0,1.0,60.0,0.23
7809,2001.0,8.0,1.0,70.0,3.28
7810,2001.0,8.0,1.0,80.0,8.98
7811,2001.0,8.0,1.0,90.0,8.89
7812,2001.0,8.0,1.0,100.0,6.88
7813,2001.0,8.0,1.0,115.0,6.1
7814,2001.0,8.0,1.0,120.0,3.27
7815,2001.0,8.0,1.0,125.0,0.1
7816,2001.0,8.0,1.0,130.0,0.0
7817,2001.0,8.0,1.0,135.0,0.0
7818,2001.0,8.0,1.0,150.0,0.0
7819,2001.0,8.0,1.0,175.0,0.0
7820,2001.0,8.0,1.0,200.0,0.0
7821,2001.0,8.0,1.0,225.0,0.0
7822,2001.0,8.0,1.0,240.0,0.0
7823,2001.0,8.0,3.0,1.5,0.0
7824,2001.0,8.0,3.0,1.6,0.0
7825,2001.0,8.0,3.0,2.9,0.0
7826,2001.0,8.0,3.0,5.4,0.0
7827,2001.0,8.0,3.0,8.0,0.0
7828,2001.0,8.0,3.0,10.5,0.0
7829,2001.0,8.0,3.0,15.2,0.0
7830,2001.0,8.0,3.0,24.7,0.0
7831,2001.0,8.0,3.0,39.8,0.09
7832,2001.0,8.0,3.0,54.7,0.06
7833,2001.0,8.0,4.0,1.1,0.05
7834,2001.0,8.0,4.0,2.0,0.02
7835,2001.0,8.0,4.0,3.0,0.02
7836,2001.0,8.0,4.0,3.1,0.02
7837,2001.0,8.0,4.0,5.5,0.02
7838,2001.0,8.0,4.0,8.0,0.02
7839,2001.0,8.0,4.0,10.5,0.02
7840,2001.0,8.0,4.0,15.6,0.02
7841,2001.0,8.0,5.0,2.1,0.02
7842,2001.0,8.0,5.0,2.4,0.02
7843,2001.0,8.0,5.0,3.0,0.02
7844,2001.0,8.0,5.0,5.3,0.01
7845,2001.0,8.0,5.0,5.7,0.04
7846,2001.0,8.0,5.0,8.0,0.02
7847,2001.0,8.0,5.0,10.1,0.05
7848,2001.0,8.0,5.0,10.6,0.03
7849,2001.0,8.0,5.0,14.9,0.02
7850,2001.0,8.0,5.0,15.5,0.03
7851,2001.0,8.0,5.0,19.4,0.04
7852,2001.0,8.0,5.0,29.7,0.04
7853,2001.0,8.0,5.0,39.9,0.08
7854,2001.0,8.0,5.0,50.2,0.05
7855,2001.0,8.0,5.0,60.2,0.82
7856,2001.0,8.0,5.0,69.9,7.28
7857,2001.0,8.0,5.0,79.9,10.07
7858,2001.0,8.0,5.0,89.9,6.16
7859,2001.0,8.0,5.0,99.8,6.57
7860,2001.0,8.0,5.0,109.9,5.01
7861,2001.0,8.0,5.0,124.9,0.0
7862,2001.0,8.0,5.0,149.9,0.0
7863,2001.0,8.0,5.0,174.7,0.0
7864,2001.0,8.0,5.0,200.2,0.0
7865,2001.0,8.0,5.0,224.8,0.0
7866,2001.0,8.0,5.0,232.6,0.0
7867,2001.0,8.0,6.0,5.6,0.05
7868,2001.0,8.0,29.0,0.0,0.1
7869,2001.0,8.0,29.0,5.0,0.1
7870,2001.0,8.0,29.0,10.0,0.1
7871,2001.0,8.0,29.0,15.0,0.1
7872,2001.0,8.0,29.0,20.0,0.1
7873,2001.0,8.0,29.0,30.0,0.1
7874,2001.0,8.0,29.0,40.0,0.1
7875,2001.0,8.0,29.0,50.0,0.2
7876,2001.0,8.0,29.0,60.0,1.02
7877,2001.0,8.0,29.0,70.0,6.83
7878,2001.0,8.0,29.0,80.0,9.51
7879,2001.0,8.0,29.0,90.0,6.26
7880,2001.0,8.0,29.0,100.0,8.36
7881,2001.0,8.0,29.0,105.0,6.99
7882,2001.0,8.0,29.0,110.0,6.34
7883,2001.0,8.0,29.0,115.0,3.84
7884,2001.0,8.0,29.0,120.0,0.55
7885,2001.0,8.0,29.0,125.0,0.0
7886,2001.0,8.0,29.0,150.0,0.0
7887,2001.0,8.0,29.0,175.0,0.0
7888,2001.0,8.0,29.0,200.0,0.0
7889,2001.0,8.0,29.0,225.0,0.0
7890,2001.0,8.0,29.0,240.0,0.0
7891,2001.0,10.0,4.0,0.0,0.1
7892,2001.0,10.0,4.0,5.0,0.1
7893,2001.0,10.0,4.0,10.0,0.1
7894,2001.0,10.0,4.0,15.0,0.1
7895,2001.0,10.0,4.0,20.0,0.1
7896,2001.0,10.0,4.0,30.0,1.13
7897,2001.0,10.0,4.0,40.0,0.31
7898,2001.0,10.0,4.0,50.0,2.05
7899,2001.0,10.0,4.0,60.0,4.64
7900,2001.0,10.0,4.0,70.0,8.23
7901,2001.0,10.0,4.0,80.0,10.34
7902,2001.0,10.0,4.0,90.0,8.9
7903,2001.0,10.0,4.0,100.0,6.24
7904,2001.0,10.0,4.0,125.0,4.49
7905,2001.0,10.0,4.0,130.0,3.32
7906,2001.0,10.0,4.0,135.0,0.1
7907,2001.0,10.0,4.0,140.0,0.0
7908,2001.0,10.0,4.0,145.0,0.0
7909,2001.0,10.0,4.0,150.0,0.0
7910,2001.0,10.0,4.0,175.0,0.0
7911,2001.0,10.0,4.0,200.0,0.0
7912,2001.0,10.0,4.0,225.0,0.0
7913,2001.0,10.0,4.0,240.0,0.0
7914,2001.0,11.0,3.0,2.5,0.56
7915,2001.0,11.0,3.0,5.0,0.52
7916,2001.0,11.0,3.0,9.8,0.5
7917,2001.0,11.0,3.0,15.0,0.55
7918,2001.0,11.0,3.0,20.0,0.52
7919,2001.0,11.0,3.0,30.0,0.51
7920,2001.0,11.0,3.0,40.2,0.55
7921,2001.0,11.0,3.0,50.1,0.53
7922,2001.0,11.0,3.0,59.7,2.3
7923,2001.0,11.0,3.0,70.0,6.95
7924,2001.0,11.0,3.0,79.8,10.69
7925,2001.0,11.0,3.0,89.9,9.15
7926,2001.0,11.0,3.0,99.8,6.69
7927,2001.0,11.0,3.0,109.8,1.73
7928,2001.0,11.0,3.0,124.9,4.23
7929,2001.0,11.0,3.0,150.1,0.0
7930,2001.0,11.0,3.0,175.0,0.0
7931,2001.0,11.0,3.0,200.1,0.0
7932,2001.0,11.0,3.0,224.9,0.0
7933,2001.0,11.0,3.0,230.6,0.0
7934,2001.0,11.0,19.0,0.0,1.33
7935,2001.0,11.0,19.0,5.0,1.34
7936,2001.0,11.0,19.0,10.0,1.33
7937,2001.0,11.0,19.0,15.0,1.29
7938,2001.0,11.0,19.0,20.0,1.31
7939,2001.0,11.0,19.0,30.0,1.36
7940,2001.0,11.0,19.0,40.0,1.33
7941,2001.0,11.0,19.0,50.0,1.33
7942,2001.0,11.0,19.0,60.0,6.94
7943,2001.0,11.0,19.0,70.0,8.9
7944,2001.0,11.0,19.0,80.0,10.73
7945,2001.0,11.0,19.0,90.0,7.88
7946,2001.0,11.0,19.0,100.0,4.97
7947,2001.0,11.0,19.0,105.0,5.26
7948,2001.0,11.0,19.0,110.0,2.87
7949,2001.0,11.0,19.0,115.0,2.82
7950,2001.0,11.0,19.0,120.0,0.0
7951,2001.0,11.0,19.0,125.0,0.0
7952,2001.0,11.0,19.0,150.0,0.0
7953,2001.0,11.0,19.0,175.0,0.0
7954,2001.0,11.0,19.0,200.0,0.0
7955,2001.0,11.0,19.0,225.0,0.0
7956,2001.0,11.0,19.0,240.0,0.0
7957,2001.0,12.0,11.0,0.0,2.11
7958,2001.0,12.0,11.0,5.0,2.19
7959,2001.0,12.0,11.0,10.0,2.09
7960,2001.0,12.0,11.0,15.0,2.11
7961,2001.0,12.0,11.0,20.0,2.19
7962,2001.0,12.0,11.0,30.0,2.2
7963,2001.0,12.0,11.0,40.0,2.31
7964,2001.0,12.0,11.0,50.0,2.47
7965,2001.0,12.0,11.0,60.0,2.78
7966,2001.0,12.0,11.0,70.0,7.36
7967,2001.0,12.0,11.0,80.0,8.24
7968,2001.0,12.0,11.0,90.0,9.28
7969,2001.0,12.0,11.0,100.0,7.93
7970,2001.0,12.0,11.0,110.0,4.54
7971,2001.0,12.0,11.0,120.0,4.26
7972,2001.0,12.0,11.0,125.0,4.53
7973,2001.0,12.0,11.0,130.0,0.0
7974,2001.0,12.0,11.0,140.0,0.0
7975,2001.0,12.0,11.0,150.0,0.0
7976,2001.0,12.0,11.0,175.0,0.0
7977,2001.0,12.0,11.0,200.0,0.0
7978,2001.0,12.0,11.0,225.0,0.0
7979,2001.0,12.0,11.0,240.0,0.0
7980,2002.0,1.0,14.0,0.0,3.43
7981,2002.0,1.0,14.0,5.0,3.35
7982,2002.0,1.0,14.0,10.0,3.26
7983,2002.0,1.0,14.0,15.0,3.11
7984,2002.0,1.0,14.0,20.0,3.11
7985,2002.0,1.0,14.0,30.0,2.97
7986,2002.0,1.0,14.0,40.0,3.09
7987,2002.0,1.0,14.0,50.0,3.15
7988,2002.0,1.0,14.0,60.0,3.11
7989,2002.0,1.0,14.0,70.0,3.03
7990,2002.0,1.0,14.0,80.0,3.25
7991,2002.0,1.0,14.0,90.0,7.0
7992,2002.0,1.0,14.0,100.0,7.75
7993,2002.0,1.0,14.0,125.0,3.56
7994,2002.0,1.0,14.0,135.0,0.13
7995,2002.0,1.0,14.0,140.0,0.1
7996,2002.0,1.0,14.0,145.0,0.1
7997,2002.0,1.0,14.0,150.0,0.0
7998,2002.0,1.0,14.0,180.0,0.0
7999,2002.0,1.0,14.0,185.0,0.0
8000,2002.0,1.0,14.0,190.0,0.0
8001,2002.0,1.0,14.0,195.0,0.0
8002,2002.0,1.0,14.0,200.0,0.0
8003,2002.0,1.0,14.0,225.0,6.56
8004,2002.0,1.0,14.0,240.0,7.21
8005,2002.0,2.0,7.0,1.9,3.43
8006,2002.0,2.0,7.0,2.1,3.45
8007,2002.0,2.0,7.0,4.9,3.49
8008,2002.0,2.0,7.0,9.9,3.41
8009,2002.0,2.0,7.0,10.0,3.47
8010,2002.0,2.0,7.0,15.0,3.49
8011,2002.0,2.0,7.0,19.9,3.4
8012,2002.0,2.0,7.0,20.0,3.53
8013,2002.0,2.0,7.0,30.0,3.57
8014,2002.0,2.0,7.0,40.0,3.52
8015,2002.0,2.0,7.0,40.1,3.32
8016,2002.0,2.0,7.0,50.0,3.59
8017,2002.0,2.0,7.0,60.1,3.66
8018,2002.0,2.0,7.0,70.0,7.02
8019,2002.0,2.0,7.0,80.0,7.69
8020,2002.0,2.0,7.0,80.1,7.25
8021,2002.0,2.0,7.0,89.9,6.52
8022,2002.0,2.0,7.0,100.1,5.8
8023,2002.0,2.0,7.0,109.9,4.88
8024,2002.0,2.0,7.0,125.0,1.91
8025,2002.0,2.0,7.0,150.0,0.0
8026,2002.0,2.0,7.0,174.8,0.0
8027,2002.0,2.0,7.0,175.0,0.0
8028,2002.0,2.0,7.0,200.0,0.0
8029,2002.0,2.0,7.0,200.1,0.0
8030,2002.0,2.0,7.0,224.8,0.0
8031,2002.0,2.0,7.0,225.0,0.0
8032,2002.0,2.0,7.0,237.2,0.0
8033,2002.0,2.0,7.0,238.4,0.0
8034,2002.0,2.0,8.0,3.0,3.62
8035,2002.0,2.0,8.0,9.9,3.67
8036,2002.0,2.0,8.0,19.8,3.68
8037,2002.0,2.0,8.0,39.9,3.78
8038,2002.0,2.0,8.0,80.0,7.69
8039,2002.0,2.0,8.0,100.2,7.11
8040,2002.0,2.0,8.0,124.9,0.18
8041,2002.0,2.0,8.0,150.0,0.0
8042,2002.0,2.0,8.0,175.1,0.0
8043,2002.0,2.0,8.0,200.1,0.0
8044,2002.0,2.0,8.0,224.9,0.0
8045,2002.0,2.0,8.0,238.1,0.0
8046,2002.0,3.0,20.0,0.0,3.4
8047,2002.0,3.0,20.0,5.0,3.48
